conversation_id_str,created_at,favorite_count,full_text,full_text_comments,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Unnamed: 16
2.0081162622205627e+18,2026-01-06T03:00:43.000Z,0.0,Ambisi Presiden Prabowo Subianto mengganti sistem pemilihan kepala daerah tinggal selangkah lagi. Para politikus menyusun skenario untuk mengegolkannya. #Tempo #RUUPemilu #Pilkada https://t.co/zDBu6xlLlE,@tempodotco gila smw,2.0083731330327928e+18,,tempodotco,in,,0,0,0,https://x.com/tptahukahkm/status/2008373133032792563,364871768.0,tptahukahkm,
2.0081162622205627e+18,2026-01-05T18:47:31.000Z,0.0,Ambisi Presiden Prabowo Subianto mengganti sistem pemilihan kepala daerah tinggal selangkah lagi. Para politikus menyusun skenario untuk mengegolkannya. #Tempo #RUUPemilu #Pilkada https://t.co/zDBu6xlLlE,@tempodotco Lawan,2.008249015494996e+18,,tempodotco,en,,0,0,0,https://x.com/Tulang_Godang/status/2008249015494996010,335094903.0,Tulang_Godang,
2.0081162622205627e+18,2026-01-06T06:25:25.000Z,0.0,Ambisi Presiden Prabowo Subianto mengganti sistem pemilihan kepala daerah tinggal selangkah lagi. Para politikus menyusun skenario untuk mengegolkannya. #Tempo #RUUPemilu #Pilkada https://t.co/zDBu6xlLlE,@tempodotco wihhhh,2.00842464661887e+18,,tempodotco,und,,0,0,0,https://x.com/emunivers_/status/2008424646618870044,1.6199465090507323e+18,emunivers_,
2.0081162622205627e+18,2026-01-05T15:58:09.000Z,0.0,Ambisi Presiden Prabowo Subianto mengganti sistem pemilihan kepala daerah tinggal selangkah lagi. Para politikus menyusun skenario untuk mengegolkannya. #Tempo #RUUPemilu #Pilkada https://t.co/zDBu6xlLlE,@tempodotco Otoriter sdh terlihat hilalnya sejak Soeharto dijadikan Pahlawan,2.0082063914887703e+18,,tempodotco,in,,0,0,0,https://x.com/titahbengis/status/2008206391488770245,1.8821613519945075e+18,titahbengis,
2.0081162622205627e+18,2026-01-05T10:14:03.000Z,1.0,Ambisi Presiden Prabowo Subianto mengganti sistem pemilihan kepala daerah tinggal selangkah lagi. Para politikus menyusun skenario untuk mengegolkannya. #Tempo #RUUPemilu #Pilkada https://t.co/zDBu6xlLlE,@tempodotco welcome to new orba,2.0081197987782607e+18,,tempodotco,en,,0,0,0,https://x.com/neo_k00k33/status/2008119798778261571,1.6463455403331052e+18,neo_k00k33,
2.0081162622205627e+18,2026-01-06T00:17:12.000Z,0.0,Ambisi Presiden Prabowo Subianto mengganti sistem pemilihan kepala daerah tinggal selangkah lagi. Para politikus menyusun skenario untuk mengegolkannya. #Tempo #RUUPemilu #Pilkada https://t.co/zDBu6xlLlE,"@tempodotco PS di pihak rakyat?
Mimpi!",2.0083319851698383e+18,,tempodotco,in,,0,0,0,https://x.com/Alfa_Bimas/status/2008331985169838339,1.726031471205589e+18,Alfa_Bimas,
2.0081162622205627e+18,2026-01-05T18:19:40.000Z,8.0,Ambisi Presiden Prabowo Subianto mengganti sistem pemilihan kepala daerah tinggal selangkah lagi. Para politikus menyusun skenario untuk mengegolkannya. #Tempo #RUUPemilu #Pilkada https://t.co/zDBu6xlLlE,"@tempodotco lagi semrawut dan bencana belum beres ini dari kemaren mereka malah sibuk sama pilkada, kan emang anjing",2.008242006288724e+18,,tempodotco,in,,0,0,0,https://x.com/pardonletme/status/2008242006288724318,1.6625424654450278e+18,pardonletme,
2.0070027331744689e+18,Fri Jan 02 08:15:14 +0000 2026,4091.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd pindah yuk kak,2.0070027331744689e+18,,,in,,13,80,1324,https://x.com/undefined/status/2007002733174468676,1.4137869211305984e+18,,
2.0070027331744689e+18,2026-01-02T21:40:25.000Z,0.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd Iya siap dhe ka,2.007205362701902e+18,,bcandidd,in,,0,0,0,https://x.com/Wildanfbrn/status/2007205362701902154,1.2355744037541274e+18,Wildanfbrn,
2.0070027331744689e+18,2026-01-02T11:55:53.000Z,0.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd gak perlu ngajarin gue,2.007058259879092e+18,,bcandidd,in,,0,0,0,https://x.com/dudinq__/status/2007058259879092331,1.1720128659616113e+18,dudinq__,
2.0070027331744689e+18,2026-01-02T08:47:08.000Z,0.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd haha pengen pindah ya,2.0070107594869435e+18,,bcandidd,in,,0,0,0,https://x.com/zulay121212/status/2007010759486943419,1.8133903419927552e+18,zulay121212,
2.0070027331744689e+18,2026-01-02T15:53:05.000Z,0.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd iya lagi haha,2.007117952815084e+18,,bcandidd,in,,0,0,0,https://x.com/madameonx/status/2007117952815083691,1.3557334803662152e+18,madameonx,
2.0070027331744689e+18,2026-01-02T08:34:14.000Z,0.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd heheh betul nih,2.0070075137163348e+18,,bcandidd,in,,0,0,0,https://x.com/oowoohyun/status/2007007513716334745,7.411150196272456e+17,oowoohyun,
2.0070027331744689e+18,2026-01-02T12:06:25.000Z,0.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd haha iya lagi tuh,2.0070609136068408e+18,,bcandidd,in,,0,0,0,https://x.com/nofwens03/status/2007060913606840767,1.7302363871719834e+18,nofwens03,
2.0070027331744689e+18,2026-01-02T10:47:06.000Z,0.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd cape banget jadi wni,2.007040949852291e+18,,bcandidd,in,,0,0,0,https://x.com/sailorsaturnuz/status/2007040949852291193,1.815064034385052e+18,sailorsaturnuz,
2.0070027331744689e+18,2026-01-02T09:02:38.000Z,0.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd Haruss sabar yah hehe,2.0070146619470152e+18,,bcandidd,in,,0,0,0,https://x.com/netizen_a07/status/2007014661947015210,1.8613908036184064e+18,netizen_a07,
2.0070027331744689e+18,2026-01-02T10:14:20.000Z,0.0,ga usah ngajarin gw sabar jadi wni aja udah nguji kesabaran banget nih,@bcandidd Apa iya seh,2.0070327068285425e+18,,bcandidd,in,,0,0,0,https://x.com/_cxnoah/status/2007032706828542387,1.7324163893301125e+18,_cxnoah,
2.0080084278058191e+18,Mon Jan 05 02:51:30 +0000 2026,3774.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu Harus di Nepalkan,2.0080084278058191e+18,,,in,,8,52,1287,https://x.com/undefined/status/2008008427805819201,1.117990249806721e+18,,
2.0080084278058191e+18,2026-01-06T06:44:18.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,"@msaid_didu Gassss , ayoo bersatu 🔥🔥🔥🔥",2.0084294001662e+18,,msaid_didu,in,,0,0,0,https://x.com/dayin_dayan/status/2008429400166199313,1.803989394963276e+18,dayin_dayan,
2.0080084278058191e+18,2026-01-05T09:24:40.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu Mantap,2.008107370673836e+18,,msaid_didu,in,,0,0,0,https://x.com/Abdulaz89755109/status/2008107370673836122,1.3228561981236593e+18,Abdulaz89755109,
2.0080084278058191e+18,2026-01-05T03:07:49.000Z,2.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu KETERPAKSAAN MEMBUAT YG TERINJAK PUN BANGKIT ... HATI2 PAK.,2.008012534234887e+18,,msaid_didu,in,,0,0,0,https://x.com/Soemir28/status/2008012534234886537,2323042771.0,Soemir28,
2.0080084278058191e+18,2026-01-05T13:42:04.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu 𝙱𝚊𝚐𝚞𝚜..,2.0081721488804785e+18,,msaid_didu,in,,0,0,0,https://x.com/AhmadZa07965163/status/2008172148880478512,9.865835017880044e+17,AhmadZa07965163,
2.0080084278058191e+18,2026-01-05T13:26:17.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu https://t.co/6Grf3qZsyv,2.008168175842772e+18,https://pbs.twimg.com/tweet_video_thumb/G95yT1pbQAAC7DC.jpg,msaid_didu,qme,,0,0,0,https://x.com/asukayangmaku/status/2008168175842771390,33444400.0,asukayangmaku,
2.0080084278058191e+18,2026-01-05T16:14:02.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu mereka yg memulai juga sih yg mukul duluan yg menodongkan tembakan duluan yg nyebar teror duluan. dan ini bentuk perlawanan untuk mempertahankan hak. buat muslim ini bentuk jihad,2.008210391302804e+18,,msaid_didu,in,,0,0,0,https://x.com/uzhiefreedom/status/2008210391302803708,1.287312136721453e+18,uzhiefreedom,
2.0080084278058191e+18,2026-01-05T06:51:44.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,"@msaid_didu abis jadi SJW jalanan, jadi provokator jihad https://t.co/3xwzI3tPXk",2.0080688833963663e+18,https://pbs.twimg.com/media/G94YAgObwAANk5d.png,msaid_didu,in,,0,0,0,https://x.com/Boedak_Korporat/status/2008068883396366603,1.9352954011182856e+18,Boedak_Korporat,
2.0080084278058191e+18,2026-01-05T14:46:26.000Z,4.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu Udah seperti ini siapa yang harus tanggung jawab masa @DivHumas_Polri @Divpropam hanya diam tidak bergerak melakukan tindakan tegas terhadap anggota polri   kalau @ListyoSigitP udah gak bisa diharapkan,2.0081883432015007e+18,,msaid_didu,in,,0,0,0,https://x.com/bendolganteng/status/2008188343201501525,1.2768768683402035e+18,bendolganteng,
2.0080084278058191e+18,2026-01-06T00:52:13.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu Mari rakyat bersatu kita lawan genk Jokowi dan China bangsattttttt....,2.0083407963747497e+18,,msaid_didu,in,,0,0,0,https://x.com/skybenar/status/2008340796374749662,1.0706975743639348e+18,skybenar,
2.0080084278058191e+18,2026-01-06T04:33:23.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,"@msaid_didu Kl sakit kedokter sono, tindakan anarkisme didukung, grumpy old man",2.00839645231025e+18,,msaid_didu,in,,0,0,0,https://x.com/akunrec09153247/status/2008396452310249879,228558120.0,akunrec09153247,
2.0080084278058191e+18,2026-01-05T13:07:57.000Z,3.0,Ayo bersatu rebut kembali kedaulatan rakyat,"@msaid_didu Sabar pak ada waktunya

Buktikan di 2029 kalau memang Bapak dan golongannya hebat",2.0081635620035384e+18,,msaid_didu,in,,0,0,0,https://x.com/heriadika78/status/2008163562003538169,1.9088966663144776e+18,heriadika78,
2.0080084278058191e+18,2026-01-06T04:26:42.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,"@msaid_didu Gambaran 
""Negeri Seribu Pulau"" ❌️
""Negeri Seribu Koruptor""✅️
FYI : Pak @prabowo",2.008394770658513e+18,,msaid_didu,in,,0,0,0,https://x.com/Abah_Aik/status/2008394770658513053,1.6035556698475766e+18,Abah_Aik,
2.0080084278058191e+18,2026-01-06T05:32:07.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu Ingat ada satu kata lawan🔥🔥,2.008411235986162e+18,,msaid_didu,in,,0,0,0,https://x.com/ruchiatsid22877/status/2008411235986161944,1.6800441780494705e+18,ruchiatsid22877,
2.0080084278058191e+18,2026-01-05T16:42:04.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,"@msaid_didu Bakar ajah ngga papa selagi kita menyuarakan kebenaran tapi tidak di dengarkan, buta hati tuli mata buta telinga",2.008217446315069e+18,,msaid_didu,in,,0,0,0,https://x.com/AgusGustia83368/status/2008217446315069543,1.976685720703304e+18,AgusGustia83368,
2.0080084278058191e+18,2026-01-05T12:45:02.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu Menyala BOM nya,2.0081577928642235e+18,,msaid_didu,in,,0,0,0,https://x.com/AntoniusEl25785/status/2008157792864223501,1.702377972479697e+18,AntoniusEl25785,
2.0080084278058191e+18,2026-01-06T01:48:19.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu Jangan kasih kendor. Terus berjuang  dan berjihad membela NKRI dari penghianatan oligarki dan penguasa zholim. Jaga kedaulatan rakyat dari penjajahan cina!!!,2.0083549121161172e+18,,msaid_didu,in,,0,0,0,https://x.com/MNurBonar/status/2008354912116117655,1.4611243875122831e+18,MNurBonar,
2.0080084278058191e+18,2026-01-06T01:22:57.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu Bapak jangan menjadi provokator. Didiklah rakyat melalui jalur perlawanan yg benar. Apakah bapak masih ingat saat menggunakan ambulance untuk mengelabui polisi? Itu namanya licik pak.,2.0083485302185009e+18,,msaid_didu,in,,0,0,0,https://x.com/SS1574597214037/status/2008348530218500519,1.82774567937416e+18,SS1574597214037,
2.0080084278058191e+18,2026-01-05T11:58:53.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu Bersatu bareng partai demokrat  sby maksud lo? 🤣,2.008146180560348e+18,,msaid_didu,in,,0,0,0,https://x.com/lakipencoba/status/2008146180560347458,1.899669646233744e+18,lakipencoba,
2.0080084278058191e+18,2026-01-05T18:31:46.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu kapan gerakan ketidak puasan ini terjadi secara global ??,2.0082450510136896e+18,,msaid_didu,in,,0,0,0,https://x.com/BocahPekaJaman/status/2008245051013689751,1.8114579872924052e+18,BocahPekaJaman,
2.0080084278058191e+18,2026-01-05T11:46:35.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,"@msaid_didu @DivHumas_Polri Pak, apakah ini termasuk provokator? Tolong di tindak Pak. Terima kasih",2.0081430863090568e+18,,msaid_didu,in,,0,0,0,https://x.com/SebastianK37638/status/2008143086309056802,1.8540215596374057e+18,SebastianK37638,
2.0080084278058191e+18,2026-01-05T18:49:50.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu https://t.co/fvDzRmIHLE,2.0082495990064868e+18,https://pbs.twimg.com/media/G968XjBbgAApG0n.jpg,msaid_didu,qme,,0,0,0,https://x.com/Ai_iNyoman/status/2008249599006486778,1.798638570221306e+18,Ai_iNyoman,
2.0080084278058191e+18,2026-01-06T01:59:43.000Z,0.0,Ayo bersatu rebut kembali kedaulatan rakyat,@msaid_didu https://t.co/cJ325o32v6,2.008357782001476e+18,https://pbs.twimg.com/media/G98ewnWbIAAQfOo.jpg,msaid_didu,qme,,0,0,0,https://x.com/Baalawigila/status/2008357782001475979,1294682340.0,Baalawigila,
2.0077621105086543e+18,Sun Jan 04 10:32:44 +0000 2026,8196.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Dia maksudnya @POTUS ?,2.0077621105086543e+18,,,in,,76,160,1162,https://x.com/undefined/status/2007762110508654602,8.432695339304059e+17,,
2.0077621105086543e+18,2026-01-04T11:56:05.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism maksudnya trump kan?,2.007783088630432e+18,,unmagnetism,in,,0,0,0,https://x.com/NetizenBaikkkk/status/2007783088630431774,1.3540499316280156e+18,NetizenBaikkkk,
2.0077621105086543e+18,2026-01-04T11:11:01.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Presiden menculik presiden,2.0077717462803784e+18,,unmagnetism,in,,0,0,0,https://x.com/adiisetyono_/status/2007771746280378548,3545532793.0,adiisetyono_,
2.0077621105086543e+18,2026-01-04T14:34:26.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Awas ntar dipecat lu un,2.007822939190944e+18,,unmagnetism,in,,0,0,0,https://x.com/tara_sirius/status/2007822939190944102,1.7563049113804063e+18,tara_sirius,
2.0077621105086543e+18,2026-01-04T11:33:06.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Lu pakai nuklir un bat backingan tar,2.007777303858984e+18,,unmagnetism,in,,0,0,0,https://x.com/irvinaffandi66/status/2007777303858983400,7.709802683121132e+17,irvinaffandi66,
2.0077621105086543e+18,2026-01-05T04:57:56.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Min ... nanti kamu di culik,2.0080402429900068e+18,,unmagnetism,in,,0,0,0,https://x.com/degil_kw/status/2008040242990006681,1.487235379996799e+18,degil_kw,
2.0077621105086543e+18,2026-01-05T01:21:09.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism priiitttt pelanggaran min,2.0079856872542008e+18,,unmagnetism,in,,0,0,0,https://x.com/luvp3chor/status/2007985687254200829,1.480193915768619e+18,luvp3chor,
2.0077621105086543e+18,2026-01-05T01:25:48.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism cara mengkritik sekarang harus satir 🤣,2.007986859692147e+18,,unmagnetism,in,,0,0,0,https://x.com/pranatabcd_b/status/2007986859692146855,1.4434919315064422e+18,pranatabcd_b,
2.0077621105086543e+18,2026-01-04T10:56:25.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,"@unmagnetism di anu, apa si namanya",2.0077680707907384e+18,,unmagnetism,tl,,0,0,0,https://x.com/DurabdurHusni/status/2007768070790738223,1.2010829761061888e+18,DurabdurHusni,
2.0077621105086543e+18,2026-01-04T10:47:15.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism duh jangan trlalu diinin mag,2.007765764137468e+18,,unmagnetism,in,,0,0,0,https://x.com/vouldemoort/status/2007765764137467939,1.2085859022151844e+18,vouldemoort,
2.0077621105086543e+18,2026-01-04T12:15:21.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,"@unmagnetism Waktu nyulik belum presiden, udh kepingin sih, tp belum",2.0077879379463665e+18,,unmagnetism,in,,0,0,0,https://x.com/mandegani/status/2007787937946366224,37363721.0,mandegani,
2.0077621105086543e+18,2026-01-04T14:18:33.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism weh anjir,2.0078189395194025e+18,,unmagnetism,in,,0,0,0,https://x.com/Zaidanso/status/2007818939519402442,1.0942415342102774e+18,Zaidanso,
2.0077621105086543e+18,2026-01-04T10:46:05.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,"@unmagnetism Ayo ngumpul sini,masuk in jebakan Betmen..",2.0077654722306824e+18,,unmagnetism,in,,0,0,0,https://x.com/adieskyman/status/2007765472230682690,1.3964166070107873e+18,adieskyman,
2.0077621105086543e+18,2026-01-04T11:18:15.000Z,1.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Sebut saja sawitanto,2.0077735659497352e+18,,unmagnetism,in,,0,0,0,https://x.com/DriedSliceFruit/status/2007773565949735099,1.6016103315616768e+18,DriedSliceFruit,
2.0077621105086543e+18,2026-01-04T12:00:20.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Minta tolong sama @realDonaldTrump un,2.007784156680622e+18,,unmagnetism,in,,0,0,0,https://x.com/kisahdramah/status/2007784156680622113,271273146.0,kisahdramah,
2.0077621105086543e+18,2026-01-04T13:26:25.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism kabarain keadaanmu terus ya un,2.0078058198119345e+18,,unmagnetism,in,,0,0,0,https://x.com/ypermen/status/2007805819811934265,1.393765794648007e+18,ypermen,
2.0077621105086543e+18,2026-01-04T11:06:14.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Di polsek terdekat un,2.0077705414497933e+18,,unmagnetism,in,,0,0,0,https://x.com/TuanMoeda22/status/2007770541449793787,1.7748671298353807e+18,TuanMoeda22,
2.0077621105086543e+18,2026-01-04T10:49:11.000Z,12.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Sebut saja SUbianto 98',2.0077662534450007e+18,,unmagnetism,in,,0,0,0,https://x.com/syahriparvaiz/status/2007766253445001312,520436374.0,syahriparvaiz,
2.0077621105086543e+18,2026-01-04T10:32:59.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Bawa aja annies,2.007762173792285e+18,,unmagnetism,in,,0,0,0,https://x.com/Feliciaa_26/status/2007762173792284860,184137952.0,Feliciaa_26,
2.0077621105086543e+18,2026-01-04T11:09:42.000Z,1.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism https://t.co/7mnOebNExL,2.007771415945384e+18,https://pbs.twimg.com/tweet_video_thumb/G90JdOeaAAAudzI.jpg,unmagnetism,qme,,0,0,0,https://x.com/ichsanopiick/status/2007771415945384121,157894278.0,ichsanopiick,
2.0077621105086543e+18,2026-01-04T16:18:55.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism https://t.co/nDpAx2EpZ6,2.0078492320746783e+18,https://pbs.twimg.com/tweet_video_thumb/G91QOqva8AEKGUM.jpg,unmagnetism,qme,,0,0,0,https://x.com/bimapriaT/status/2007849232074678367,463577207.0,bimapriaT,
2.0077621105086543e+18,2026-01-05T22:38:12.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Kang somay lewat,2.0083070678583345e+18,,unmagnetism,in,,0,0,0,https://x.com/ryleexfrinzx/status/2008307067858334207,8.549416591166505e+17,ryleexfrinzx,
2.0077621105086543e+18,2026-01-04T11:43:39.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Coba ke polsek terdekat Um...,2.0077799586101865e+18,,unmagnetism,in,,0,0,0,https://x.com/ikan154/status/2007779958610186458,1.1831963143198024e+18,ikan154,
2.0077621105086543e+18,2026-01-04T15:56:14.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism TRUMP KAN UN MKSDNY 😘,2.0078435225323195e+18,,unmagnetism,in,,0,0,0,https://x.com/khizfi/status/2007843522532319590,60521289.0,khizfi,
2.0077621105086543e+18,2026-01-04T17:01:51.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism waduhhhh dikirim ayam bakar un,2.0078600353645243e+18,,unmagnetism,in,,0,0,0,https://x.com/bsgoww/status/2007860035364524203,594488697.0,bsgoww,
2.0077621105086543e+18,2026-01-04T11:16:47.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism M-MANGSUT?????,2.0077731993130148e+18,,unmagnetism,in,,0,0,0,https://x.com/vantestix/status/2007773199313014892,1.1982564521476137e+18,vantestix,
2.0077621105086543e+18,2026-01-05T12:18:54.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Si bowo un,2.0081512183766344e+18,,unmagnetism,in,,0,0,0,https://x.com/sleepbaee/status/2008151218376634608,1.4877800460186132e+18,sleepbaee,
2.0077621105086543e+18,2026-01-04T11:56:05.000Z,2.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism https://t.co/B0oQWzlbmU,2.007783088248824e+18,https://pbs.twimg.com/tweet_video_thumb/G90UETfaUAAN0bm.jpg,unmagnetism,qme,,0,0,0,https://x.com/DermagaGarely/status/2007783088248824149,1.513694552443728e+18,DermagaGarely,
2.0077621105086543e+18,2026-01-04T15:53:55.000Z,1.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Spil,2.0078429389074025e+18,,unmagnetism,da,,0,0,0,https://x.com/faniefikri__/status/2007842938907402620,2.005000538291929e+18,faniefikri__,
2.0077621105086543e+18,2026-01-05T02:30:29.000Z,2.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,"@unmagnetism Diem un, ntar lu ilang",2.0080031358482312e+18,,unmagnetism,in,,0,0,0,https://x.com/haechanahhhceah/status/2008003135848231106,1.0574331330107064e+18,haechanahhhceah,
2.0077621105086543e+18,2026-01-04T22:32:54.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Bisa aje lu un,2.007943348682621e+18,,unmagnetism,in,,0,0,0,https://x.com/ccrrap04/status/2007943348682621064,1.29358191964117e+18,ccrrap04,
2.0077621105086543e+18,2026-01-04T12:31:35.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism pffffff,2.007792021789094e+18,,unmagnetism,und,,0,0,0,https://x.com/mfittttttttttt/status/2007792021789094104,1.758420540111405e+18,mfittttttttttt,
2.0077621105086543e+18,2026-01-06T04:40:16.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Un dicari kang bakso,2.0083981843984184e+18,,unmagnetism,in,,0,0,0,https://x.com/diiahaajaa/status/2008398184398418180,1.0097301432862474e+18,diiahaajaa,
2.0077621105086543e+18,2026-01-04T15:46:32.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism DEMN,2.0078410831544568e+18,,unmagnetism,no,,0,0,0,https://x.com/selaykeju/status/2007841083154456874,1.4413403243374428e+18,selaykeju,
2.0077621105086543e+18,2026-01-05T17:15:53.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism https://t.co/qQAxMHclYS,2.008225955836556e+18,https://pbs.twimg.com/tweet_video_thumb/G96m250bcAYIVtS.jpg,unmagnetism,qme,,0,0,0,https://x.com/emryselislla/status/2008225955836555725,2547771489.0,emryselislla,
2.0077621105086543e+18,2026-01-04T15:18:32.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Offside!!! https://t.co/R7eWY0xfzs,2.00783403719352e+18,https://pbs.twimg.com/tweet_video_thumb/G91CaKzbkAAdfLA.jpg,unmagnetism,no,,0,0,0,https://x.com/kleponklepon/status/2007834037193519606,1.0254789951506556e+18,kleponklepon,
2.0077621105086543e+18,2026-01-05T01:07:05.000Z,1.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism Adalah pokoknya,2.007982149304284e+18,,unmagnetism,in,,0,0,1,https://x.com/Sialbukansiyal/status/2007982149304283418,1.2079374092135834e+18,Sialbukansiyal,
2.0077621105086543e+18,2026-01-04T11:38:52.000Z,0.0,kalo mau tau soal presiden diculik cari info di mana ya? kalo presiden menculik sih aku udah tau,@unmagnetism 🤣🤣,2.0077787529448607e+18,,unmagnetism,qme,,0,0,0,https://x.com/_siwww/status/2007778752944861189,969490321.0,_siwww,
