full_text_comments,full_text_comments_preprocessed
@kompascom evaluasi?🤣,evaluasi
@kompascom @susipudjiastuti Semua isinya OMON2 dan KEBOHONGAN !!!!,isi omon bohong
@kompascom 🤣🤣🤣🤣🤣,
@kompascom https://t.co/L5GlIegfEk,
@kompascom Kalian hanya cari proyek aja. Yg penting ada tanamannya biar terlihat kerja. Sisa uangnya entah dikemanakan🤦‍♂️,cari proyek tanam biar kerja sisa uang mana
@kompascom @msaid_didu Piala citra !!! 😀😀🐸🕳️,piala citra
@kompascom Proyek abal2..yg pnting caiirr,proyek abal pnting caiirr
@kompascom @susipudjiastuti https://t.co/3bVzGyr0cD,
"@anvie Semua negara mestinyavharus ada rudal nuklir...justru itu bisa menjaga dunia aman. Karna tidak ada yang berani gertak ancam negara lain. Karna sama"" punya taring, dsn bisa sama jadi abu.",negara mestinyavharus rudal nuklir jaga dunia aman karna berani gertak ancam negara karna taring dsn abu
@anvie https://t.co/qXAGpFYpmR,
@anvie @grok buat dia botak,botak
"@anvie Kita menjajaki teknologi nuklir pada akhir 1950-an,  awalnya tak tertarik utk membuat senjata tp berubah sejak test bom atom Miss Qiu di Xinjiang 16 oktober ‘64. Brigjend Hartono menyatakan kemungkinan Indonesia punya bom atom sendiri. Rest of the story kita tahu apa yg terjadi.",jajak teknologi nuklir tarik utk senjata ubah test bom atom miss qiu xinjiang oktober brigjend hartono indonesia bom atom rest the story
@anvie Yg blg org gila itu kemakan propaganda berita mamarika,blg org gila makan propaganda berita mamarika
"@anvie Punya senjata nuklir adalah garansi keamanan dan kedaulatan suatu negara, cuma itu. ☢️",senjata nuklir garansi aman daulat negara
"@anvie Sebenernya udah lama sih tapi dari waktu ke waktu cuma diingetin aja...
Walaupun rusia ama china ga bner2 bersih, kalo disuruh memihak (dan nanti bakal tiba juga waktunya memihak kalau terjadi perang, ini pasti), ya mending mihak sosialis.. toh perang jg butuh biaya dan resource",sebenernya udah sih diingetin rusia ama china bner bersih kalo suruh perang mending mihak sosialis perang butuh biaya resource
@anvie Negara mewah tampa sumber nuklir hanya tinggal menunggu waktu untk dijajah? Untuk negara kita miskin..,negara mewah tampa sumber nuklir tinggal tunggu untk jajah negara miskin
"@anvie Ameriki pernah bengong ketika japun menggunakan pasukan bunuh dirinya ketika sdh terdesak, dimana itu tidak umum utk Barat dan sekutunya.",ameriki bengong japun pasu bunuh sdh desak utk barat sekutu
"@anvie To: yth bpk trump , tolong jajah konoha dong, wni udah males dijajah goverment ...😭",yth bpk trump jajah konoha wni udah males jajah goverment
"@anvie Dikonoha gak perlu diserang,tinggal suap pejabat nya, tanah air laut udara bakal diserahkan cuma2..",dikonoha serang tinggal suap jabat tanah air laut udara serah
"@anvie CONTOH RUSSIA AJA, HANCUR NEGARA MREKA, 1/4 BUMI JUGA JAMINANNYA HANCUR WKWK",contoh russia hancur negara mreka bumi jamin hancur wkwk
"@anvie Untuk yang kuat, peraturan gak berlaku",kuat atur laku
@anvie Amrik lewat tangan Israel berani serang Iran.,amrik tangan israel berani serang iran
@anvie konoha dah lama melacurkan gunung2emas dan tanah2 suburnya ke amrik,konoha dah lacur gunungemas tanah subur amrik
@anvie Amerika dari dijajah menjadi Penjajah.,amerika jajah jajah
"@anvie Ditambah Seoul deket banget dari DMZ. Salah langkah sedikit aja, babay Seoul",tambah seoul deket banget dmz salah langkah babay seoul
@anvie @grok put him in a bikini,put him bikini
@anvie Bukan hny dijajah tapi direbut,hny jajah rebut
@anvie Dan biang penjajah adalah =  🇺🇸,biang jajah
@anvie sekarang masuk akal,masuk akal
@anvie camkan itu @Puspen_TNI,cam
@anvie USA kan emang preman dunia,usa emang preman dunia
@anvie wowo masih blm sadar dengan ini sumber alam dimasa depan penting banget nanti,wowo blm sadar sumber alam masa banget
@anvie Trmasuk di indon sudah di jajah Melalui Perang tarif indonesia bertekuk lutut tanpa perlawanan LOL,trmasuk indon jajah perang tarif indonesia tekuk lutut lawan lol
@anvie True,true
@anvie 🇰🇵🇰🇵🇰🇵🇰🇵😍😍😍,
"@anvie ""Who's laughing now?"" Comrade Kim",who laughing now comrade kim
@anvie GOAT,goat
@anvie Tp krn nuklir nya negara nya jadi miskin.. di atas kertas kaya SDA tp realita nya korut miskin krn byk sanksi,krn nuklir negara miskin kertas kaya sda realita korut miskin krn byk sanksi
"@anvie Bang Kim Jong Un, tolong dong ambil wargamu satu ini, dia mengidolakanmu 😜🤡🤪😂🤣",bang kim jong ambil warga idola
@anvie @ilhampurnama887 Berpengalaman selama 75 tahun,alam
"@anvie Kalo cadangan minyak indonesia sebanyak timur tengah udh pasti diinvasi jga dari jaman soeharto, alih2 penegakan hukum dari pelanggaran HAM berat oleh seorang diktator",kalo cadang minyak indonesia timur udh invasi jga jaman soeharto alih tega hukum langgar ham berat diktator
@anvie Bener,bener
@anvie The real ASING DAN ANTEK2NYA 😂 itu nyata,the real asing antek nyata
@anvie Next indonesia,next indonesia
@yaniarsim @Gerindra Produktif untuk kaum dan kerabat dekat,produktif kaum kerabat
@yaniarsim @Gerindra Menlu apa  Mendagri sih bapak ini.. apa bener jadi jubir presiden aja lebih cocok.,menlu mendagri sih bener jubir presiden cocok
"@yaniarsim @Gerindra Balek orba, ntar diisi pensiun serdadu",balek orba ntar isi pensiun serdadu
@yaniarsim @Gerindra Bukan rakyat yg menentukan besar kecilnya biaya yo🤭🫣🤣,rakyat tentu kecil biaya
@yaniarsim @Gerindra mantap lanjut sukak sukak kelen lah,mantap sukak sukak kelen
"@yaniarsim @Gerindra Sekelas Menlu ngomong beginian, jubir partai kah. Makin ga jelas menteri skrg... ASBUN semua🤬🤬",kelas menlu ngomong jubir partai menteri skrg asbun
@yaniarsim @Gerindra udah INKOMPETEN...MAU MERUSAK PULA KONSTITUSI...,udah inkompeten rusak konstitusi
"@yaniarsim @Gerindra Om gie udah pulih &amp; g perot lg, meski masih kesulitan omon.",gie udah pulih amp perot sulit omon
"@yaniarsim @Gerindra Jk kualitas isi parlemennya macam hari jg ... 🤷
gelap semakin pekat.",kualitas isi parlemen gelap pekat
@yaniarsim @Gerindra biar keluarga besar kita bisa menjadi pemimpin... dan abadi,biar keluarga pimpin abadi
@yaniarsim @Gerindra Dia bukan jubir tapi sekjen Gerindra,jubir sekjen gerindra
"@yaniarsim @Gerindra Capek2 reformasi, ujung2nya kembali ke efa kadal2an.",capek reformasi ujung efa kadal
@yaniarsim @Gerindra Manusia rakus tamak bin serakah,manusia rakus tamak bin serakah
"@yaniarsim @Gerindra Sudah....gk usah aiueo, langsung aja jaman orba n orde lama dibuat lagi, KKN di makmurkan lagi, rakyat, pers di bungkam,",aiueo langsung jaman orba orde kkn makmur rakyat pers bungkam
"@yaniarsim @Gerindra Di DPR dan dprd yg milih anggota Gerinda dan yg dipilih orang Gerindra. Cakep,,,!!!",dpr dprd milih anggota gerinda pilih orang gerindra cakep
@yaniarsim @Gerindra Emang ada partai yang waras??,emang partai waras
"@yaniarsim @Gerindra Kapan mikirin  Rakyat,,,     !!
Suara Rakyat  untuk  kekuasaan mlulu yg  diincar  .",mikirin rakyat suara rakyat kuasa mlulu incar
@yaniarsim @Gerindra Makin terkuak busuknya bernegara,kuak busuk negara
@yaniarsim @Gerindra Keberlanjutan oh keberlanjutan,lanjut lanjut
@yaniarsim @Gerindra Mereka adalah pengemis yg TIDAK TAU DIUNTUNG,emis tau untung
@yaniarsim @Gerindra lah menlu kok ngurusin soal pilkada?,menlu ngurusin pilkada
@yaniarsim @Gerindra auto mendagri,auto mendagri
@yaniarsim @Gerindra Menlu... Menteri luar kebiasaan,menlu menteri biasa
@yaniarsim @Gerindra Korupsi akan semakin subur,korupsi subur
@yaniarsim @Gerindra Partai licik,partai licik
@yaniarsim @Gerindra Bubarin PARPOL2 gak guna bagi kesejahteraan ekonomi rakyat Indonesia.,bubarin parpol sejahtera ekonomi rakyat indonesia
@yaniarsim @Gerindra wanjay orprab,wanjay orprab
"@yaniarsim @Gerindra Kalian itu hidup dari uang rakyat, kok bisa rakyat dikesampingkan dalam pemilihan kepala daerah yg akan memimpin rakyat didaerah , dasar otak sampah!!",hidup uang rakyat rakyat samping pilih kepala daerah pimpin rakyat daerah dasar otak sampah
"@yaniarsim @Gerindra • Inilah cerminan yg ada di benak Prabowo: Politik &amp; Kekuasaan.
• BUKAN PERBAIKAN EKONOMI &amp; PENCIPTAAN LAPANGAN KERJA.",cermin benak prabowo politik amp kuasa baik ekonomi amp cipta lapang kerja
@yaniarsim @Gerindra Jabatan dan kekuasaan,jabat kuasa
"@yaniarsim @Gerindra Pilkada langsung aja oleh mulyono, parcok bisa diakalin walaupun dengan biaya tinggi. Apalagi ini, lewat Perwakilan. Jangan jangan INGIN NGAKALI DENGAN BIAYA RENDAH",pilkada langsung mulyono parcok diakalin biaya wakil ngakali biaya rendah
@yaniarsim @Gerindra Menteri bego,menteri bego
@yaniarsim @Gerindra bentar lg pilpres digituin,bentar pilpres digituin
@yaniarsim @Gerindra Orba 2.1,orba
"@yaniarsim @Gerindra Mas ono, tugas anda ngurusi politik luar negeri, koq malah ngurus politik dalam negeri?",mas ono tugas ngurusi politik negeri koq ngurus politik negeri
"@yaniarsim @Gerindra Seharusny klu ssh mentri, lepaskn jabatan di partai
Fokus kerja ut negar
Hanya habibie yg blm ada lawan
Seorg sipil tulen, menjabat kuramg dr 2 thn tanpa wakil, berani membuang ke partaian demi negara",seharusny klu ssh tri lepaskn jabat partai fokus kerja negar habibie blm lawan seorg sipil tulen jabat kuramg thn wakil berani buang partai negara
@NataliusPigai2 Penjilat https://t.co/1wz6uSZ97J,jilat
"@NataliusPigai2 Jangan kau kerdilkan kapasitas menteri LN kita diera Presiden Soeharto dan Presiden SBY, diera mereka dunia sangat mengakui dan sangat menghargai Indonesia. 
Kalau dibandingkan diera Jokowi, OK lah sedikit lebih baik krn Presiden Prabowo lebih aktif politik luar negerinya tapi",kau kerdil kapasitas menteri era presiden soeharto presiden sby era dunia aku harga indonesia banding era jokowi krn presiden prabowo aktif politik negeri
@NataliusPigai2 Yaelah paaak..,yaelah paaak
@NataliusPigai2 Tanah adat Pqpua diserobot mafia tanah ngga pernah muncul menteri HAMnya Padahal dari Papua juga Giliran orang sampaikan kritik dianggap tidak paham HAM Makanya jangan kebanyakan isap cerutu pak Cobain rokok kretek biar ga korslet,tanah adat pqpua serobot mafia tanah ngga muncul menteri ham papua gilir orang kritik anggap paham ham banyak isap cerutu cobain rokok kretek biar korslet
@NataliusPigai2 Mentri paling GobLoG seBumi,tri goblog sebum
"@NataliusPigai2 Anda tuh sekarang statusnya Menteri Pak, coba tunjukan kualitas dan kualifikasi anda.",tuh status menteri coba tunjuk kualitas kualifikasi
@NataliusPigai2 lowong banget kayanya waktunya sampe bisa ngetweet balesin gini pak. biar ada kerjaan coba tolong adili kasus affan dulu minimal,lowong banget kaya sampe ngetweet balesin gin biar kerja coba adil affan minimal
@NataliusPigai2 Dari cara jawab kritik aja kita udah tau siapa yang inkompeten 😂 malu ah,kritik udah tau inkompeten malu
@NataliusPigai2 ngetikmu elek,ngetikmu elek
"@NataliusPigai2 Tipikal penjilat !. 
Narasi anda kosong seperti kosongnya kepala anda.",tipikal jilat narasi kosong kosong kepala
"@NataliusPigai2 Pigay ni  nggak pernah keliatan jelas kerjanya, ada kasus ham nggak pernah muncul, sekalinya keliatan malah kek mending diem aja anjir alias lu ngapain ngejabat dengan kerjaan sebobrok ini gay?",pigay liat kerja ham muncul sekali liat kek mending diem anjir alias ngapain ngejabat kerja bobrok gay
"@NataliusPigai2 Jgn anti kritik lah. Kl gak mau dikritik dan dikasi msukan, ya jgn duduk di pemerintahan. Lgian saran dan masukan pak Dino ini sngat bagus dan bernas. Emang Sugiono ini menlu yg kalibernya msh dibawah mantan menlu2 seblumnya. Harus berbenah. 

Pak, saran saya pake bahasa",jgn anti kritik kritik kasi msukan jgn duduk perintah lgian saran masuk dino sngat bagus bernas emang sugiono menlu kaliber msh bawah mantan menlu seblumnya benah saran pake bahasa
"@NataliusPigai2 Cari tim medsos gih.
Biar nggak berantakan kalimatnya, cukup kerjaan aja yg berantakan",cari tim medsos gih biar beranta kalimat kerja beranta
"@NataliusPigai2 ""di pinggiran"" bukan ""dipinggiran"" https://t.co/vI3uhzfHq4",pinggir pinggir
@NataliusPigai2 Ape lu kata bodat!!! https://t.co/CkjcNFcH1e,ape bodat
@NataliusPigai2 Sambil teriak-teriak ngk pak pig ?,teriak teriak ngk pig
@NataliusPigai2 Kenapa jadi Anda yg kepanasan 🤣 Asal bicara. DPJ gak pernah jadi menlu kelesssss. Educate yourself!!,panas bicara dpj menlu kelesssss educate yourself
@NataliusPigai2 Bangun bos.. jangan tidur Mulu..,bangun bos tidur mulu
"@NataliusPigai2 Kasihan sungguh kasihan bangsa ini diserahkan/dikelola oleh orang2 absurd dan arogan mestinya setiap kritik dan masukan  harus dijadikan pelajaran ini malah tambah sombong dan merasa paling  hebat! 
Sptinya perlu lebih banyak pasir kaca utk membuat cermin lebih banyak!!!",kasihan sungguh kasihan bangsa serah kelola orang absurd arogan mesti kritik masuk jadi ajar sombong hebat sptinya pasir kaca utk cermin
@NataliusPigai2 Iya,iya
"@NataliusPigai2 Pigai hak usah bajasa inggris, bahasa ingris lu ancur! (Boken Emglish)",pigai hak bajasa inggris bahasa ingris ancur boken emglish
@NataliusPigai2 MONYET https://t.co/vSX0U2kNE0,monyet
@NataliusPigai2 https://t.co/xVGV189Wnb,
@NataliusPigai2 Haluuuuu haluu bandung,haluuuuu haluu bandung
"@NataliusPigai2 Apa urusan anda Pigai? 
Lebih baik anda fokus urus HAM, rakyat kritis di kriminalisasi",urus pigai fokus urus ham rakyat kritis kriminalisasi
@NataliusPigai2 Gue dengan pemikiran yg masih waras dan nalar masih jalan masih make sense kritikan pak Dino lah dibanding elu mulut besar kinerja nol,pikir waras nalar jalan make sense kritik dino banding elu mulut kerja nol
"@NataliusPigai2 Saya kira anda pejuang HAM sehingga dipercaya jadi menteri HAM, tapi ternyata anda sama saja dengan yang anda tuduh penjahat HAM dan lebih buruknya anda menjilat pantat mereka hanya agar anda tidak dibuang dari cyrcle mereka yang tidak peduli akan HAM.",juang ham percaya menteri ham tuduh jahat ham buruk jilat pantat buang cyrcle peduli ham
"@NataliusPigai2 Udah bagus kerjanya bakar cerutu sambil monyong² ga jelas, malah milih jadi menteri. Begini ini contoh orang yg halu, menganggap diri sendiri paling hebat padahal di mata orang lain kelihatan sekali kosongnya. 

Ngomong aja gelagepan ga jelas bukannya ngaca, introspeksi.",udah bagus kerja bakar cerutu monyong milih menteri contoh orang halu anggap hebat mata orang kosong ngomong gelagepan ngaca introspeksi
@NataliusPigai2 halah.. otak lo yang ZONK cuk...,halah otak zonk cuk
@NataliusPigai2 Kata-kata hari ini:,
@NataliusPigai2 Ngomong apasih?,ngomong apasih
"@NataliusPigai2 ini akunnya benda apa ya, koq ngomongin HAM",akun benda koq ngomongin ham
@NataliusPigai2 statemen ini menunjukkan negara ini tdk membutuhkan orang pandai di bidangnya. sebaliknya setolol apapun asal loyal dan lihai menutup kebusukan rezim maka dia akan selamat,statemen negara tdk butuh orang pandai bidang tolol apa loyal lihai tutup busuk rezim selamat
@NataliusPigai2 Maksut loe,maksut
"@NataliusPigai2 Bahasa Indonesianya berantakan sekali, 
Bahasa Inggris nya pun jg ga masuk,
Hei kau Natalius Pigai,
Kenapa kau blukutuk blukutuk?",bahasa indonesia beranta bahasa inggris masuk hei kau natalius pigai kau blukutuk blukutuk
@NataliusPigai2 A joke and a disgrace. You are.,joke and disgrace you are
"@NataliusPigai2 Kerja ente aja dulu beneralin pigai, banyak masalah HAM ente gak ada tuh fungsinya",kerja ente beneralin pigai ham ente tuh fungsi
"@NataliusPigai2 Weits! Komentar tajam dan tanpa tedeng aling-aling. Khas Pace Pigai yang selalu berani bersuara lantang.

Kita tunggu respon Pak @dinopattidjalal dan para pendukungnya. Pak @Menlu_RI Sugiono juga jangan diam saja. Tanggapi juga langsung dong biar jadi diskursus publik.",weits komentar tajam tedeng aling aling khas pace pigai berani suara lantang tunggu respon dukung sugiono diam tanggap langsung biar diskursus publik
"@NataliusPigai2 @grok artinya ini apa?
""Indonesia on going to high performance, level, class then previous, when Dino led!""",indonesia going high performance level class then previous when dino led
@NataliusPigai2 Bahasa Inggrisnya ‘susah dipahami’. Lebih baik pakai bahasa Indonesia yang baik dan benar.,bahasa inggris susah paham pakai bahasa indonesia
"@NataliusPigai2 1. Your English is a joke 
2. Logika anda bahkan g sampe untuk memahami substansi kritik Pak Dino 
3. Lo jadi menteri jalur ngejilat. Bkn krn kompeten. Gausah ngerasa paling pinter soal HAM
4. Lo dibayar pake pajak gw, gausah petentang petenteng. Lo pikir lebih tinggi dr rakyat?",your english joke logika sampe paham substansi kritik dino menteri jalur ngejilat bkn krn kompeten gausah ngerasa pinter ham bayar pake pajak gausah tentang petenteng pikir rakyat
"@NataliusPigai2 Pengen komen juga, tapi gimana yaa? Maksud saya, masukan Pak @dinopattidjalal yang bagus dan dengan penyampaian santun begitu, kok ditanggapi gini sih? 
Kaka Bos.. stop sudah eee 😞",ken komen gimana yaa maksud masuk bagus sampai santun tanggap gin sih kaka bos stop eee
"@NataliusPigai2 Mapenduma 96, Biak berdarah 98, Wasior 2000, Theys H Eluay, Wamena, Paniai, dan lain sebagainya, berakhir tanpa kejelasan...",mapenduma biak darah wasior theys eluay wamena paniai jelas
@NataliusPigai2 Bocah kosong,bocah kosong
"@NataliusPigai2 Self claim mah gampang bang. U tuh bahkan mendekati kata kompeten pun tuh enggak ya, astaga",self claim gampang bang tuh dekat kompeten tuh astaga
"@NataliusPigai2 Jawaban anda menunjukan kualitas anda bung @NataliusPigai2 ..netizen indo itu cerdas cerdas, jg songong..buktikan saja kinerja anda di Kemenham.. kami semua melihat siapa yg bekerja siapa yg tidak, siapa pahlawan dan siapa penghianat..!!",tunjuk kualitas netizen indo cerdas cerdas songong bukti kerja kemenham pahlawan penghianat
@NataliusPigai2 Lu aja gatau harus ngapain kan?,gatau ngapain
@NataliusPigai2 bisa kerja ga pak?🦆,kerja
"@NataliusPigai2 Kapasitas kaka Pigai sudah sangat mumpuni untuk jadi Menlu, semoga segera diberi krpercayaan..",kapasitas kaka pigai mumpuni menlu moga krpercayaan
